Ltype,Speed,pollutantID_1,pollutantID_2,pollutantID_3,pollutantID_5,pollutantID_6,pollutantID_20,pollutantID_24,pollutantID_25,pollutantID_26,pollutantID_27,pollutantID_63,pollutantID_65,pollutantID_68,pollutantID_69,pollutantID_70,pollutantID_71,pollutantID_72,pollutantID_73,pollutantID_74,pollutantID_75,pollutantID_76,pollutantID_77,pollutantID_78,pollutantID_79,pollutantID_81,pollutantID_82,pollutantID_83,pollutantID_84,pollutantID_87,pollutantID_90,pollutantID_91,pollutantID_92,pollutantID_98,pollutantID_100,pollutantID_106,pollutantID_107,pollutantID_110,pollutantID_111,pollutantID_112,pollutantID_115,pollutantID_116,pollutantID_117,pollutantID_118,pollutantID_119,pollutantID_168,pollutantID_169,pollutantID_170,pollutantID_171,pollutantID_172,pollutantID_173,pollutantID_174,pollutantID_175,pollutantID_176,pollutantID_177,pollutantID_178,pollutantID_181,pollutantID_182,pollutantID_183,pollutantID_184
fwyr,36,0.030040645,1.033334291,0.423694129,0.003844616,0.001506502,0.000451776,0.000156146,0.002396293,0.001138228,0.000174149,1.15E-06,5.94E-09,8.86E-08,9.03E-06,1.51E-11,3.18E-08,2.36E-06,4.90E-06,2.49E-06,8.85E-07,2.13E-06,4.40E-07,3.16E-06,0.028343177,4.01E-06,9.02E-07,9.54E-06,1.30E-05,0.025107047,329.8456872,4533.550456,0.003962317,330.4856402,0.02130795,0.030652399,0.00735425,0.019546272,0.005650935,0.010965493,0.000767425,0.003831549,0.00110313,0.008580792,0,0,8.95E-06,7.36E-06,1.52E-05,5.83E-06,1.05E-06,7.27E-09,9.90E-08,1.78E-08,9.90E-08,5.08E-07,1.26E-05,0,2.18E-05,1.07E-05
fwyr,37,0.030040645,1.033334291,0.423694129,0.003844616,0.001506502,0.000451776,0.000156146,0.002396293,0.001138228,0.000174149,1.15E-06,5.94E-09,8.86E-08,9.03E-06,1.51E-11,3.18E-08,2.36E-06,4.90E-06,2.49E-06,8.85E-07,2.13E-06,4.40E-07,3.16E-06,0.028343177,4.01E-06,9.02E-07,9.54E-06,1.30E-05,0.025107047,329.8456872,4533.550456,0.003962317,330.4856402,0.02130795,0.030652399,0.00735425,0.019546272,0.005650935,0.010965493,0.000767425,0.003831549,0.00110313,0.008580792,0,0,8.95E-06,7.36E-06,1.52E-05,5.83E-06,1.05E-06,7.27E-09,9.90E-08,1.78E-08,9.90E-08,5.08E-07,1.26E-05,0,2.18E-05,1.07E-05
fwyr,38,0.028302862,1.086700617,0.418690708,0.003632562,0.00131819,0.000431392,0.0001462,0.002201287,0.00105049,0.000159914,1.15E-06,5.94E-09,8.29E-08,7.86E-06,1.91E-11,3.87E-08,2.06E-06,4.35E-06,2.42E-06,8.96E-07,2.57E-06,5.11E-07,2.83E-06,0.026699598,3.47E-06,1.05E-06,8.32E-06,1.13E-05,0.023604334,323.6184896,4448.107595,0.003888461,324.1917877,0.020353811,0.02308815,0.0068271,0.018656056,0.005194044,0.010738578,0.000726432,0.002886015,0.00102406,0.007917478,0,0,8.27E-06,6.78E-06,1.41E-05,5.38E-06,9.70E-07,6.99E-09,9.52E-08,1.63E-08,9.52E-08,4.72E-07,1.16E-05,0,2.01E-05,9.83E-06
fwyr,39,0.028302862,1.086700617,0.418690708,0.003632562,0.00131819,0.000431392,0.0001462,0.002201287,0.00105049,0.000159914,1.15E-06,5.94E-09,8.29E-08,7.86E-06,1.91E-11,3.87E-08,2.06E-06,4.35E-06,2.42E-06,8.96E-07,2.57E-06,5.11E-07,2.83E-06,0.026699598,3.47E-06,1.05E-06,8.32E-06,1.13E-05,0.023604334,323.6184896,4448.107595,0.003888461,324.1917877,0.020353811,0.02308815,0.0068271,0.018656056,0.005194044,0.010738578,0.000726432,0.002886015,0.00102406,0.007917478,0,0,8.27E-06,6.78E-06,1.41E-05,5.38E-06,9.70E-07,6.99E-09,9.52E-08,1.63E-08,9.52E-08,4.72E-07,1.16E-05,0,2.01E-05,9.83E-06
fwyr,40,0.028302862,1.086700617,0.418690708,0.003632562,0.00131819,0.000431392,0.0001462,0.002201287,0.00105049,0.000159914,1.15E-06,5.94E-09,8.29E-08,7.86E-06,1.91E-11,3.87E-08,2.06E-06,4.35E-06,2.42E-06,8.96E-07,2.57E-06,5.11E-07,2.83E-06,0.026699598,3.47E-06,1.05E-06,8.32E-06,1.13E-05,0.023604334,323.6184896,4448.107595,0.003888461,324.1917877,0.020353811,0.02308815,0.0068271,0.018656056,0.005194044,0.010738578,0.000726432,0.002886015,0.00102406,0.007917478,0,0,8.27E-06,6.78E-06,1.41E-05,5.38E-06,9.70E-07,6.99E-09,9.52E-08,1.63E-08,9.52E-08,4.72E-07,1.16E-05,0,2.01E-05,9.83E-06
fwyr,41,0.028302862,1.086700617,0.418690708,0.003632562,0.00131819,0.000431392,0.0001462,0.002201287,0.00105049,0.000159914,1.15E-06,5.94E-09,8.29E-08,7.86E-06,1.91E-11,3.87E-08,2.06E-06,4.35E-06,2.42E-06,8.96E-07,2.57E-06,5.11E-07,2.83E-06,0.026699598,3.47E-06,1.05E-06,8.32E-06,1.13E-05,0.023604334,323.6184896,4448.107595,0.003888461,324.1917877,0.020353811,0.02308815,0.0068271,0.018656056,0.005194044,0.010738578,0.000726432,0.002886015,0.00102406,0.007917478,0,0,8.27E-06,6.78E-06,1.41E-05,5.38E-06,9.70E-07,6.99E-09,9.52E-08,1.63E-08,9.52E-08,4.72E-07,1.16E-05,0,2.01E-05,9.83E-06
fwyr,42,0.028302862,1.086700617,0.418690708,0.003632562,0.00131819,0.000431392,0.0001462,0.002201287,0.00105049,0.000159914,1.15E-06,5.94E-09,8.29E-08,7.86E-06,1.91E-11,3.87E-08,2.06E-06,4.35E-06,2.42E-06,8.96E-07,2.57E-06,5.11E-07,2.83E-06,0.026699598,3.47E-06,1.05E-06,8.32E-06,1.13E-05,0.023604334,323.6184896,4448.107595,0.003888461,324.1917877,0.020353811,0.02308815,0.0068271,0.018656056,0.005194044,0.010738578,0.000726432,0.002886015,0.00102406,0.007917478,0,0,8.27E-06,6.78E-06,1.41E-05,5.38E-06,9.70E-07,6.99E-09,9.52E-08,1.63E-08,9.52E-08,4.72E-07,1.16E-05,0,2.01E-05,9.83E-06
fwyr,43,0.026900361,1.115552099,0.414211662,0.003456158,0.001171725,0.000414238,0.000138202,0.002049689,0.000981928,0.00014889,1.15E-06,5.94E-09,7.81E-08,6.95E-06,2.21E-11,4.34E-08,1.82E-06,3.91E-06,2.35E-06,8.97E-07,2.86E-06,5.58E-07,2.56E-06,0.025375421,3.06E-06,1.15E-06,7.36E-06,9.97E-06,0.02239813,318.264286,4374.573954,0.003824539,318.785059,0.019555673,0.01722865,0.0063353,0.017913405,0.0048204,0.010539577,0.000692707,0.00215358,0.000950295,0.007373831,0,0,7.73E-06,6.34E-06,1.33E-05,5.03E-06,9.07E-07,6.75E-09,9.19E-08,1.52E-08,9.19E-08,4.44E-07,1.08E-05,0,1.89E-05,9.19E-06
fwyr,44,0.026900361,1.115552099,0.414211662,0.003456158,0.001171725,0.000414238,0.000138202,0.002049689,0.000981928,0.00014889,1.15E-06,5.94E-09,7.81E-08,6.95E-06,2.21E-11,4.34E-08,1.82E-06,3.91E-06,2.35E-06,8.97E-07,2.86E-06,5.58E-07,2.56E-06,0.025375421,3.06E-06,1.15E-06,7.36E-06,9.97E-06,0.02239813,318.264286,4374.573954,0.003824539,318.785059,0.019555673,0.01722865,0.0063353,0.017913405,0.0048204,0.010539577,0.000692707,0.00215358,0.000950295,0.007373831,0,0,7.73E-06,6.34E-06,1.33E-05,5.03E-06,9.07E-07,6.75E-09,9.19E-08,1.52E-08,9.19E-08,4.44E-07,1.08E-05,0,1.89E-05,9.19E-06
fwyr,45,0.026900361,1.115552099,0.414211662,0.003456158,0.001171725,0.000414238,0.000138202,0.002049689,0.000981928,0.00014889,1.15E-06,5.94E-09,7.81E-08,6.95E-06,2.21E-11,4.34E-08,1.82E-06,3.91E-06,2.35E-06,8.97E-07,2.86E-06,5.58E-07,2.56E-06,0.025375421,3.06E-06,1.15E-06,7.36E-06,9.97E-06,0.02239813,318.264286,4374.573954,0.003824539,318.785059,0.019555673,0.01722865,0.0063353,0.017913405,0.0048204,0.010539577,0.000692707,0.00215358,0.000950295,0.007373831,0,0,7.73E-06,6.34E-06,1.33E-05,5.03E-06,9.07E-07,6.75E-09,9.19E-08,1.52E-08,9.19E-08,4.44E-07,1.08E-05,0,1.89E-05,9.19E-06
fwyr,46,0.026900361,1.115552099,0.414211662,0.003456158,0.001171725,0.000414238,0.000138202,0.002049689,0.000981928,0.00014889,1.15E-06,5.94E-09,7.81E-08,6.95E-06,2.21E-11,4.34E-08,1.82E-06,3.91E-06,2.35E-06,8.97E-07,2.86E-06,5.58E-07,2.56E-06,0.025375421,3.06E-06,1.15E-06,7.36E-06,9.97E-06,0.02239813,318.264286,4374.573954,0.003824539,318.785059,0.019555673,0.01722865,0.0063353,0.017913405,0.0048204,0.010539577,0.000692707,0.00215358,0.000950295,0.007373831,0,0,7.73E-06,6.34E-06,1.33E-05,5.03E-06,9.07E-07,6.75E-09,9.19E-08,1.52E-08,9.19E-08,4.44E-07,1.08E-05,0,1.89E-05,9.19E-06
fwyr,47,0.026900361,1.115552099,0.414211662,0.003456158,0.001171725,0.000414238,0.000138202,0.002049689,0.000981928,0.00014889,1.15E-06,5.94E-09,7.81E-08,6.95E-06,2.21E-11,4.34E-08,1.82E-06,3.91E-06,2.35E-06,8.97E-07,2.86E-06,5.58E-07,2.56E-06,0.025375421,3.06E-06,1.15E-06,7.36E-06,9.97E-06,0.02239813,318.264286,4374.573954,0.003824539,318.785059,0.019555673,0.01722865,0.0063353,0.017913405,0.0048204,0.010539577,0.000692707,0.00215358,0.000950295,0.007373831,0,0,7.73E-06,6.34E-06,1.33E-05,5.03E-06,9.07E-07,6.75E-09,9.19E-08,1.52E-08,9.19E-08,4.44E-07,1.08E-05,0,1.89E-05,9.19E-06
fwyr,48,0.025490905,1.104197548,0.405377434,0.00326758,0.00105455,0.000394027,0.000130369,0.001920853,0.00092217,0.000139674,1.15E-06,5.94E-09,7.17E-08,6.09E-06,2.49E-11,4.39E-08,1.60E-06,3.47E-06,2.20E-06,8.54E-07,2.89E-06,5.58E-07,2.29E-06,0.024049415,2.67E-06,1.15E-06,6.46E-06,8.73E-06,0.021211522,308.5364876,4241.165375,0.00370945,309.0130005,0.017903339,0.0123606,0.00588055,0.016392199,0.004374295,0.009693773,0.000630856,0.001545075,0.00088208,0.006698429,0,0,7.27E-06,5.96E-06,1.25E-05,4.73E-06,8.53E-07,6.43E-09,8.76E-08,1.42E-08,8.76E-08,4.19E-07,1.02E-05,0,1.78E-05,8.65E-06
fwyr,49,0.025490905,1.104197548,0.405377434,0.00326758,0.00105455,0.000394027,0.000130369,0.001920853,0.00092217,0.000139674,1.15E-06,5.94E-09,7.17E-08,6.09E-06,2.49E-11,4.39E-08,1.60E-06,3.47E-06,2.20E-06,8.54E-07,2.89E-06,5.58E-07,2.29E-06,0.024049415,2.67E-06,1.15E-06,6.46E-06,8.73E-06,0.021211522,308.5364876,4241.165375,0.00370945,309.0130005,0.017903339,0.0123606,0.00588055,0.016392199,0.004374295,0.009693773,0.000630856,0.001545075,0.00088208,0.006698429,0,0,7.27E-06,5.96E-06,1.25E-05,4.73E-06,8.53E-07,6.43E-09,8.76E-08,1.42E-08,8.76E-08,4.19E-07,1.02E-05,0,1.78E-05,8.65E-06
fwyr,50,0.025490905,1.104197548,0.405377434,0.00326758,0.00105455,0.000394027,0.000130369,0.001920853,0.00092217,0.000139674,1.15E-06,5.94E-09,7.17E-08,6.09E-06,2.49E-11,4.39E-08,1.60E-06,3.47E-06,2.20E-06,8.54E-07,2.89E-06,5.58E-07,2.29E-06,0.024049415,2.67E-06,1.15E-06,6.46E-06,8.73E-06,0.021211522,308.5364876,4241.165375,0.00370945,309.0130005,0.017903339,0.0123606,0.00588055,0.016392199,0.004374295,0.009693773,0.000630856,0.001545075,0.00088208,0.006698429,0,0,7.27E-06,5.96E-06,1.25E-05,4.73E-06,8.53E-07,6.43E-09,8.76E-08,1.42E-08,8.76E-08,4.19E-07,1.02E-05,0,1.78E-05,8.65E-06
fwyr,51,0.025490905,1.104197548,0.405377434,0.00326758,0.00105455,0.000394027,0.000130369,0.001920853,0.00092217,0.000139674,1.15E-06,5.94E-09,7.17E-08,6.09E-06,2.49E-11,4.39E-08,1.60E-06,3.47E-06,2.20E-06,8.54E-07,2.89E-06,5.58E-07,2.29E-06,0.024049415,2.67E-06,1.15E-06,6.46E-06,8.73E-06,0.021211522,308.5364876,4241.165375,0.00370945,309.0130005,0.017903339,0.0123606,0.00588055,0.016392199,0.004374295,0.009693773,0.000630856,0.001545075,0.00088208,0.006698429,0,0,7.27E-06,5.96E-06,1.25E-05,4.73E-06,8.53E-07,6.43E-09,8.76E-08,1.42E-08,8.76E-08,4.19E-07,1.02E-05,0,1.78E-05,8.65E-06
fwyr,52,0.025490905,1.104197548,0.405377434,0.00326758,0.00105455,0.000394027,0.000130369,0.001920853,0.00092217,0.000139674,1.15E-06,5.94E-09,7.17E-08,6.09E-06,2.49E-11,4.39E-08,1.60E-06,3.47E-06,2.20E-06,8.54E-07,2.89E-06,5.58E-07,2.29E-06,0.024049415,2.67E-06,1.15E-06,6.46E-06,8.73E-06,0.021211522,308.5364876,4241.165375,0.00370945,309.0130005,0.017903339,0.0123606,0.00588055,0.016392199,0.004374295,0.009693773,0.000630856,0.001545075,0.00088208,0.006698429,0,0,7.27E-06,5.96E-06,1.25E-05,4.73E-06,8.53E-07,6.43E-09,8.76E-08,1.42E-08,8.76E-08,4.19E-07,1.02E-05,0,1.78E-05,8.65E-06
fwyr,53,0.024153676,1.063556247,0.395842696,0.003067807,0.000958685,0.000372841,0.000123406,0.001810377,0.000870407,0.000131851,1.15E-06,5.94E-09,6.38E-08,5.32E-06,2.71E-11,4.08E-08,1.39E-06,3.05E-06,1.97E-06,7.73E-07,2.68E-06,5.15E-07,2.01E-06,0.022800485,2.33E-06,1.06E-06,5.64E-06,7.62E-06,0.020109221,298.431949,4102.708318,0.003590617,298.8698953,0.015880222,0.00826275,0.00545915,0.014536635,0.003877093,0.008598526,0.00055816,0.001032845,0.000818865,0.005938106,0,0,6.88E-06,5.64E-06,1.18E-05,4.48E-06,8.07E-07,6.08E-09,8.29E-08,1.35E-08,8.29E-08,3.96E-07,9.65E-06,0,1.68E-05,8.19E-06
fwyr,54,0.024153676,1.063556247,0.395842696,0.003067807,0.000958685,0.000372841,0.000123406,0.001810377,0.000870407,0.000131851,1.15E-06,5.94E-09,6.38E-08,5.32E-06,2.71E-11,4.08E-08,1.39E-06,3.05E-06,1.97E-06,7.73E-07,2.68E-06,5.15E-07,2.01E-06,0.022800485,2.33E-06,1.06E-06,5.64E-06,7.62E-06,0.020109221,298.431949,4102.708318,0.003590617,298.8698953,0.015880222,0.00826275,0.00545915,0.014536635,0.003877093,0.008598526,0.00055816,0.001032845,0.000818865,0.005938106,0,0,6.88E-06,5.64E-06,1.18E-05,4.48E-06,8.07E-07,6.08E-09,8.29E-08,1.35E-08,8.29E-08,3.96E-07,9.65E-06,0,1.68E-05,8.19E-06
fwyr,55,0.024153676,1.063556247,0.395842696,0.003067807,0.000958685,0.000372841,0.000123406,0.001810377,0.000870407,0.000131851,1.15E-06,5.94E-09,6.38E-08,5.32E-06,2.71E-11,4.08E-08,1.39E-06,3.05E-06,1.97E-06,7.73E-07,2.68E-06,5.15E-07,2.01E-06,0.022800485,2.33E-06,1.06E-06,5.64E-06,7.62E-06,0.020109221,298.431949,4102.708318,0.003590617,298.8698953,0.015880222,0.00826275,0.00545915,0.014536635,0.003877093,0.008598526,0.00055816,0.001032845,0.000818865,0.005938106,0,0,6.88E-06,5.64E-06,1.18E-05,4.48E-06,8.07E-07,6.08E-09,8.29E-08,1.35E-08,8.29E-08,3.96E-07,9.65E-06,0,1.68E-05,8.19E-06
fwyr,56,0.024153676,1.063556247,0.395842696,0.003067807,0.000958685,0.000372841,0.000123406,0.001810377,0.000870407,0.000131851,1.15E-06,5.94E-09,6.38E-08,5.32E-06,2.71E-11,4.08E-08,1.39E-06,3.05E-06,1.97E-06,7.73E-07,2.68E-06,5.15E-07,2.01E-06,0.022800485,2.33E-06,1.06E-06,5.64E-06,7.62E-06,0.020109221,298.431949,4102.708318,0.003590617,298.8698953,0.015880222,0.00826275,0.00545915,0.014536635,0.003877093,0.008598526,0.00055816,0.001032845,0.000818865,0.005938106,0,0,6.88E-06,5.64E-06,1.18E-05,4.48E-06,8.07E-07,6.08E-09,8.29E-08,1.35E-08,8.29E-08,3.96E-07,9.65E-06,0,1.68E-05,8.19E-06
fwyr,57,0.024153676,1.063556247,0.395842696,0.003067807,0.000958685,0.000372841,0.000123406,0.001810377,0.000870407,0.000131851,1.15E-06,5.94E-09,6.38E-08,5.32E-06,2.71E-11,4.08E-08,1.39E-06,3.05E-06,1.97E-06,7.73E-07,2.68E-06,5.15E-07,2.01E-06,0.022800485,2.33E-06,1.06E-06,5.64E-06,7.62E-06,0.020109221,298.431949,4102.708318,0.003590617,298.8698953,0.015880222,0.00826275,0.00545915,0.014536635,0.003877093,0.008598526,0.00055816,0.001032845,0.000818865,0.005938106,0,0,6.88E-06,5.64E-06,1.18E-05,4.48E-06,8.07E-07,6.08E-09,8.29E-08,1.35E-08,8.29E-08,3.96E-07,9.65E-06,0,1.68E-05,8.19E-06
fwyr,58,0.023054023,1.031258106,0.392306139,0.002911771,0.000878795,0.00035694,0.000117472,0.001704306,0.000821649,0.000124156,1.15E-06,5.94E-09,5.68E-08,4.60E-06,2.73E-11,3.82E-08,1.21E-06,2.66E-06,1.78E-06,7.02E-07,2.51E-06,4.79E-07,1.76E-06,0.021769843,2.01E-06,9.92E-07,4.89E-06,6.59E-06,0.019186543,293.499581,4034.783239,0.003530591,293.9060116,0.014626401,0.0057482,0.005067,0.013387717,0.003431917,0.008108682,0.000514707,0.000718525,0.000760045,0.005279033,0,0,6.50E-06,5.32E-06,1.12E-05,4.23E-06,7.62E-07,5.84E-09,7.95E-08,1.27E-08,7.95E-08,3.76E-07,9.11E-06,0,1.59E-05,7.73E-06
fwyr,59,0.023054023,1.031258106,0.392306139,0.002911771,0.000878795,0.00035694,0.000117472,0.001704306,0.000821649,0.000124156,1.15E-06,5.94E-09,5.68E-08,4.60E-06,2.73E-11,3.82E-08,1.21E-06,2.66E-06,1.78E-06,7.02E-07,2.51E-06,4.79E-07,1.76E-06,0.021769843,2.01E-06,9.92E-07,4.89E-06,6.59E-06,0.019186543,293.499581,4034.783239,0.003530591,293.9060116,0.014626401,0.0057482,0.005067,0.013387717,0.003431917,0.008108682,0.000514707,0.000718525,0.000760045,0.005279033,0,0,6.50E-06,5.32E-06,1.12E-05,4.23E-06,7.62E-07,5.84E-09,7.95E-08,1.27E-08,7.95E-08,3.76E-07,9.11E-06,0,1.59E-05,7.73E-06
fwyr,60,0.023054023,1.031258106,0.392306139,0.002911771,0.000878795,0.00035694,0.000117472,0.001704306,0.000821649,0.000124156,1.15E-06,5.94E-09,5.68E-08,4.60E-06,2.73E-11,3.82E-08,1.21E-06,2.66E-06,1.78E-06,7.02E-07,2.51E-06,4.79E-07,1.76E-06,0.021769843,2.01E-06,9.92E-07,4.89E-06,6.59E-06,0.019186543,293.499581,4034.783239,0.003530591,293.9060116,0.014626401,0.0057482,0.005067,0.013387717,0.003431917,0.008108682,0.000514707,0.000718525,0.000760045,0.005279033,0,0,6.50E-06,5.32E-06,1.12E-05,4.23E-06,7.62E-07,5.84E-09,7.95E-08,1.27E-08,7.95E-08,3.76E-07,9.11E-06,0,1.59E-05,7.73E-06
fwyr,61,0.023054023,1.031258106,0.392306139,0.002911771,0.000878795,0.00035694,0.000117472,0.001704306,0.000821649,0.000124156,1.15E-06,5.94E-09,5.68E-08,4.60E-06,2.73E-11,3.82E-08,1.21E-06,2.66E-06,1.78E-06,7.02E-07,2.51E-06,4.79E-07,1.76E-06,0.021769843,2.01E-06,9.92E-07,4.89E-06,6.59E-06,0.019186543,293.499581,4034.783239,0.003530591,293.9060116,0.014626401,0.0057482,0.005067,0.013387717,0.003431917,0.008108682,0.000514707,0.000718525,0.000760045,0.005279033,0,0,6.50E-06,5.32E-06,1.12E-05,4.23E-06,7.62E-07,5.84E-09,7.95E-08,1.27E-08,7.95E-08,3.76E-07,9.11E-06,0,1.59E-05,7.73E-06
fwyr,62,0.023054023,1.031258106,0.392306139,0.002911771,0.000878795,0.00035694,0.000117472,0.001704306,0.000821649,0.000124156,1.15E-06,5.94E-09,5.68E-08,4.60E-06,2.73E-11,3.82E-08,1.21E-06,2.66E-06,1.78E-06,7.02E-07,2.51E-06,4.79E-07,1.76E-06,0.021769843,2.01E-06,9.92E-07,4.89E-06,6.59E-06,0.019186543,293.499581,4034.783239,0.003530591,293.9060116,0.014626401,0.0057482,0.005067,0.013387717,0.003431917,0.008108682,0.000514707,0.000718525,0.000760045,0.005279033,0,0,6.50E-06,5.32E-06,1.12E-05,4.23E-06,7.62E-07,5.84E-09,7.95E-08,1.27E-08,7.95E-08,3.76E-07,9.11E-06,0,1.59E-05,7.73E-06
fwyr,63,0.022714328,1.037487477,0.412654061,0.002891901,0.000811195,0.000356728,0.000114837,0.00161924,0.000785407,0.000117587,1.15E-06,5.94E-09,5.08E-08,3.92E-06,2.69E-11,3.70E-08,1.03E-06,2.30E-06,1.62E-06,6.49E-07,2.42E-06,4.60E-07,1.53E-06,0.021439383,1.71E-06,9.53E-07,4.20E-06,5.61E-06,0.018849342,303.8383859,4175.733119,0.003647728,304.22354,0.014578775,0.004335024,0.00470339,0.013346053,0.003045906,0.008603588,0.000511198,0.00054188,0.000705505,0.004742456,0,0,6.19E-06,5.06E-06,1.08E-05,4.02E-06,7.24E-07,5.89E-09,8.02E-08,1.19E-08,8.02E-08,3.62E-07,8.68E-06,0,1.52E-05,7.36E-06
fwyr,64,0.022714328,1.037487477,0.412654061,0.002891901,0.000811195,0.000356728,0.000114837,0.00161924,0.000785407,0.000117587,1.15E-06,5.94E-09,5.08E-08,3.92E-06,2.69E-11,3.70E-08,1.03E-06,2.30E-06,1.62E-06,6.49E-07,2.42E-06,4.60E-07,1.53E-06,0.021439383,1.71E-06,9.53E-07,4.20E-06,5.61E-06,0.018849342,303.8383859,4175.733119,0.003647728,304.22354,0.014578775,0.004335024,0.00470339,0.013346053,0.003045906,0.008603588,0.000511198,0.00054188,0.000705505,0.004742456,0,0,6.19E-06,5.06E-06,1.08E-05,4.02E-06,7.24E-07,5.89E-09,8.02E-08,1.19E-08,8.02E-08,3.62E-07,8.68E-06,0,1.52E-05,7.36E-06
fwyr,65,0.022714328,1.037487477,0.412654061,0.002891901,0.000811195,0.000356728,0.000114837,0.00161924,0.000785407,0.000117587,1.15E-06,5.94E-09,5.08E-08,3.92E-06,2.69E-11,3.70E-08,1.03E-06,2.30E-06,1.62E-06,6.49E-07,2.42E-06,4.60E-07,1.53E-06,0.021439383,1.71E-06,9.53E-07,4.20E-06,5.61E-06,0.018849342,303.8383859,4175.733119,0.003647728,304.22354,0.014578775,0.004335024,0.00470339,0.013346053,0.003045906,0.008603588,0.000511198,0.00054188,0.000705505,0.004742456,0,0,6.19E-06,5.06E-06,1.08E-05,4.02E-06,7.24E-07,5.89E-09,8.02E-08,1.19E-08,8.02E-08,3.62E-07,8.68E-06,0,1.52E-05,7.36E-06
fwyr,66,0.022714328,1.037487477,0.412654061,0.002891901,0.000811195,0.000356728,0.000114837,0.00161924,0.000785407,0.000117587,1.15E-06,5.94E-09,5.08E-08,3.92E-06,2.69E-11,3.70E-08,1.03E-06,2.30E-06,1.62E-06,6.49E-07,2.42E-06,4.60E-07,1.53E-06,0.021439383,1.71E-06,9.53E-07,4.20E-06,5.61E-06,0.018849342,303.8383859,4175.733119,0.003647728,304.22354,0.014578775,0.004335024,0.00470339,0.013346053,0.003045906,0.008603588,0.000511198,0.00054188,0.000705505,0.004742456,0,0,6.19E-06,5.06E-06,1.08E-05,4.02E-06,7.24E-07,5.89E-09,8.02E-08,1.19E-08,8.02E-08,3.62E-07,8.68E-06,0,1.52E-05,7.36E-06
fwyr,67,0.022714328,1.037487477,0.412654061,0.002891901,0.000811195,0.000356728,0.000114837,0.00161924,0.000785407,0.000117587,1.15E-06,5.94E-09,5.08E-08,3.92E-06,2.69E-11,3.70E-08,1.03E-06,2.30E-06,1.62E-06,6.49E-07,2.42E-06,4.60E-07,1.53E-06,0.021439383,1.71E-06,9.53E-07,4.20E-06,5.61E-06,0.018849342,303.8383859,4175.733119,0.003647728,304.22354,0.014578775,0.004335024,0.00470339,0.013346053,0.003045906,0.008603588,0.000511198,0.00054188,0.000705505,0.004742456,0,0,6.19E-06,5.06E-06,1.08E-05,4.02E-06,7.24E-07,5.89E-09,8.02E-08,1.19E-08,8.02E-08,3.62E-07,8.68E-06,0,1.52E-05,7.36E-06
fwyr,68,0.023198743,1.129793713,0.435180038,0.003040877,0.00075325,0.000377339,0.000116662,0.001565792,0.000767928,0.000112946,1.15E-06,5.94E-09,4.63E-08,3.34E-06,2.60E-11,3.72E-08,8.78E-07,2.00E-06,1.51E-06,6.17E-07,2.43E-06,4.58E-07,1.34E-06,0.021858893,1.45E-06,9.48E-07,3.59E-06,4.76E-06,0.019133179,316.1913522,4345.061595,0.003793341,316.5665379,0.014555795,0.00326549,0.004367035,0.013324597,0.002742484,0.009002976,0.00050831,0.000408186,0.00065505,0.004321622,0,0,6.01E-06,4.90E-06,1.07E-05,3.90E-06,7.00E-07,6.33E-09,8.63E-08,1.13E-08,8.63E-08,3.58E-07,8.42E-06,0,1.49E-05,7.14E-06
fwyr,69,0.023198743,1.129793713,0.435180038,0.003040877,0.00075325,0.000377339,0.000116662,0.001565792,0.000767928,0.000112946,1.15E-06,5.94E-09,4.63E-08,3.34E-06,2.60E-11,3.72E-08,8.78E-07,2.00E-06,1.51E-06,6.17E-07,2.43E-06,4.58E-07,1.34E-06,0.021858893,1.45E-06,9.48E-07,3.59E-06,4.76E-06,0.019133179,316.1913522,4345.061595,0.003793341,316.5665379,0.014555795,0.00326549,0.004367035,0.013324597,0.002742484,0.009002976,0.00050831,0.000408186,0.00065505,0.004321622,0,0,6.01E-06,4.90E-06,1.07E-05,3.90E-06,7.00E-07,6.33E-09,8.63E-08,1.13E-08,8.63E-08,3.58E-07,8.42E-06,0,1.49E-05,7.14E-06
fwyr,70,0.023198743,1.129793713,0.435180038,0.003040877,0.00075325,0.000377339,0.000116662,0.001565792,0.000767928,0.000112946,1.15E-06,5.94E-09,4.63E-08,3.34E-06,2.60E-11,3.72E-08,8.78E-07,2.00E-06,1.51E-06,6.17E-07,2.43E-06,4.58E-07,1.34E-06,0.021858893,1.45E-06,9.48E-07,3.59E-06,4.76E-06,0.019133179,316.1913522,4345.061595,0.003793341,316.5665379,0.014555795,0.00326549,0.004367035,0.013324597,0.002742484,0.009002976,0.00050831,0.000408186,0.00065505,0.004321622,0,0,6.01E-06,4.90E-06,1.07E-05,3.90E-06,7.00E-07,6.33E-09,8.63E-08,1.13E-08,8.63E-08,3.58E-07,8.42E-06,0,1.49E-05,7.14E-06
