ROADID,Dir,i,j,AUTO,SUT,MUT,SPEED,LENGTH,num_lanes,FCLASS,zone,County,waterf,noisef
60,1,33537,33539,0,0,0,29.999248,0.224703,1,81,180401,DAVIESS,1,1
